,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Age,Gender_mapped
538,0.8,0.4,0.4,0.2,0.2,0.8,0.8,0.4,1.0,1.0,0.4,0.8,0.4,1.0,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.2,0.4,0.6000000000000001,0.8,0.4,0.4,1.0,0.4,1.0,0.6666666666666666,0.0
539,1.0,0.8,1.0,0.2,1.0,1.0,1.0,0.4,0.8,0.8,0.4,0.8,0.8,1.0,1.0,0.6000000000000001,0.8,0.4,0.2,0.2,1.0,0.8,0.6000000000000001,0.8,0.4,0.6000000000000001,1.0,1.0,0.8,0.6000000000000001,0.8,0.2,0.8666666666666667,0.5
540,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.2,1.0,0.6000000000000001,0.8,0.2,0.4,1.0,0.2,1.0,0.8,0.8,1.0,0.2,1.0,0.8,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,1.0,1.0,1.0,1.0,0.7,0.5
541,0.4,0.4,0.4,0.2,0.2,0.8,0.6000000000000001,0.4,1.0,1.0,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.6000000000000001,1.0,0.6000000000000001,0.4,1.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.0
542,0.8,0.8,0.8,0.4,0.4,1.0,1.0,0.8,0.2,0.2,0.4,0.6000000000000001,0.8,0.4,0.4,0.8,0.8,0.6000000000000001,0.8,0.8,1.0,0.4,0.8,1.0,0.4,0.8,0.8,0.8,0.8,1.0,0.6000000000000001,0.4,0.9666666666666667,1.0
543,0.6000000000000001,0.8,0.4,0.4,0.4,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.2,0.4,0.4,1.0,1.0,0.4,0.4,0.0,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.8,0.8,0.4,0.4,0.8333333333333334,0.5
544,0.6000000000000001,0.2,0.4,0.2,0.2,0.6000000000000001,0.2,0.2,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,1.0,0.2,0.4,0.6000000000000001,0.2,0.6000000000000001,0.2,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.2,0.8,1.0,0.8,1.0,0.8,1.0,0.7,0.5
545,0.6000000000000001,0.6000000000000001,0.2,0.2,0.2,1.0,0.6000000000000001,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.6000000000000001,0.2,0.6000000000000001,0.4,0.2,0.4,0.6000000000000001,0.6000000000000001,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.2,0.6666666666666666,0.5
546,0.6000000000000001,0.4,0.6000000000000001,0.8,0.8,1.0,1.0,0.6000000000000001,0.4,0.4,0.4,0.8,1.0,0.6000000000000001,0.4,1.0,1.0,0.8,1.0,0.6000000000000001,1.0,0.4,1.0,1.0,0.6000000000000001,0.2,0.6000000000000001,1.0,1.0,1.0,1.0,0.4,0.9,0.5
547,1.0,0.6000000000000001,1.0,0.2,0.2,0.6000000000000001,0.6000000000000001,0.2,0.4,0.2,1.0,1.0,1.0,0.4,0.4,0.2,0.8,0.8,0.6000000000000001,0.2,1.0,0.8,1.0,1.0,0.4,0.2,0.2,0.4,1.0,1.0,1.0,0.8,0.7,0.5
548,0.4,1.0,0.4,0.2,0.2,0.6000000000000001,0.2,0.2,0.8,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,0.2,0.4,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,0.4,0.4,0.8,0.2,0.6000000000000001,0.6666666666666666,0.0
549,0.4,0.8,0.4,0.2,0.2,0.6000000000000001,0.2,1.0,0.4,0.2,0.2,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,0.4,0.2,0.4,0.6000000000000001,0.2,0.2,0.4,0.2,0.6000000000000001,0.4,0.8,0.6000000000000001,0.2,0.6000000000000001,0.2,0.4,0.0,0.0
550,0.6000000000000001,0.8,0.8,0.6000000000000001,0.2,0.8,0.4,0.4,0.6000000000000001,0.2,1.0,0.4,1.0,0.4,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.8,0.4,0.4,0.4,0.8,0.6000000000000001,0.2,0.8,0.6000000000000001,1.0,0.5666666666666667,0.0
551,0.8,0.6000000000000001,0.2,0.6000000000000001,0.2,0.6000000000000001,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.4,0.8,0.2,0.2,0.2,0.4,1.0,1.0,0.2,1.0,0.2,1.0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.4,0.2,1.0,0.2,0.2,0.5333333333333333,0.0
552,0.8,1.0,1.0,0.6000000000000001,0.2,1.0,0.4,0.4,0.8,0.2,1.0,0.4,1.0,0.6000000000000001,1.0,0.4,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.8,0.4,1.0,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,0.6333333333333333,0.0
553,0.4,0.8,0.8,0.6000000000000001,0.2,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.2,0.4,0.8,0.4,0.8,0.6000000000000001,0.2,0.6000000000000001,0.8,1.0,0.8,0.4,0.8,0.6000000000000001,0.2,0.2,1.0,0.4,0.6000000000000001,1.0,1.0,1.0,0.6,0.0
554,0.4,1.0,0.6000000000000001,1.0,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.8,1.0,0.8,0.6000000000000001,0.4,0.8,1.0,0.4,0.6000000000000001,0.6000000000000001,0.8,0.4,0.8,0.6000000000000001,0.6000000000000001,0.6333333333333333,0.5
555,0.2,0.4,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.6000000000000001,0.8,0.8,0.2,0.2,0.2,0.6000000000000001,0.4,1.0,0.4,0.2,0.2,0.6000000000000001,0.4,0.4,1.0,1.0,0.2,0.2,1.0,0.4,0.6000000000000001,0.7,0.0
556,0.4,0.2,0.2,0.2,0.2,0.6000000000000001,0.4,0.8,0.2,0.2,0.4,0.4,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.4,0.2,0.4,0.8,0.8,0.2,0.6000000000000001,1.0,0.2,0.2,1.0,0.4,0.4,0.5333333333333333,0.0
557,1.0,0.8,0.2,0.2,0.2,1.0,0.8,0.6000000000000001,0.4,0.2,0.6000000000000001,0.8,1.0,0.2,0.4,0.2,0.6000000000000001,0.2,0.8,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,0.2,1.0,0.6000000000000001,0.8,1.0,1.0,1.0,0.6666666666666666,0.0
558,0.6000000000000001,0.6000000000000001,0.4,0.4,0.4,0.8,0.4,0.4,0.6000000000000001,0.4,0.8,0.4,0.8,0.4,0.4,0.4,1.0,0.6000000000000001,0.8,0.4,0.2,0.8,0.4,0.6000000000000001,0.2,0.4,0.8,0.4,1.0,1.0,0.2,0.8,0.6333333333333333,0.0
559,0.2,0.2,0.2,0.2,0.2,1.0,0.4,0.4,0.2,0.2,0.2,1.0,0.4,0.2,0.2,0.4,0.2,0.2,0.8,0.4,0.2,0.2,0.6000000000000001,0.4,0.2,0.8,0.6000000000000001,0.2,0.6000000000000001,1.0,0.2,0.4,0.6666666666666666,0.0
560,0.2,0.4,0.6000000000000001,0.2,0.4,1.0,0.0,1.0,1.0,1.0,0.8,0.4,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.4,0.4,0.4,0.6000000000000001,0.0,1.0,1.0,0.5333333333333333,0.0
561,0.8,0.8,0.8,0.4,0.6000000000000001,0.8,0.8,0.4,0.6000000000000001,0.2,0.6000000000000001,1.0,0.8,0.4,0.4,0.4,0.6000000000000001,0.8,1.0,0.4,0.6000000000000001,0.4,1.0,1.0,0.6000000000000001,0.4,0.4,0.6000000000000001,0.8,0.8,0.4,0.6000000000000001,0.6666666666666666,0.5
562,0.6000000000000001,0.2,0.4,0.2,0.6000000000000001,1.0,1.0,0.6000000000000001,0.4,0.4,0.2,0.8,0.6000000000000001,0.2,0.4,1.0,0.4,0.2,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,1.0,0.4,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6,0.5
563,1.0,0.4,0.2,0.2,0.4,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.8,1.0,0.6000000000000001,0.8,0.8,0.4,0.2,0.8,0.4,0.2,0.2,1.0,1.0,0.2,0.8,1.0,0.8,0.4,0.8,0.8,0.8,0.6666666666666666,0.5
564,0.6000000000000001,0.2,1.0,0.4,0.4,0.6000000000000001,0.6000000000000001,1.0,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,1.0,0.2,0.2,0.6000000000000001,1.0,0.2,1.0,1.0,0.6000000000000001,0.6666666666666666,0.5
565,0.2,0.6000000000000001,0.2,0.4,0.2,1.0,1.0,0.4,0.6000000000000001,0.0,1.0,0.2,1.0,0.2,0.4,1.0,1.0,0.2,1.0,1.0,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.4,0.6000000000000001,1.0,1.0,0.4,0.5333333333333333,0.0
566,0.8,0.8,0.4,0.6000000000000001,0.2,1.0,0.4,0.6000000000000001,0.2,0.2,1.0,0.2,0.4,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.8,1.0,1.0,0.6000000000000001,1.0,0.2,0.6000000000000001,0.4,0.2,0.4,1.0,0.8,0.2,0.8,0.6333333333333333,0.0
567,0.2,0.4,0.2,0.6000000000000001,0.4,0.4,0.6000000000000001,0.4,0.0,0.4,0.2,0.2,0.4,0.4,0.2,0.8,0.4,0.2,0.6000000000000001,0.4,0.6000000000000001,0.2,0.8,0.8,0.2,0.4,0.6000000000000001,0.4,0.4,0.8,1.0,0.4,0.6333333333333333,0.5
568,0.2,0.2,0.2,0.2,0.2,1.0,0.8,0.6000000000000001,0.4,0.2,0.4,1.0,1.0,0.4,0.2,0.4,0.2,0.2,1.0,0.8,0.4,0.2,1.0,0.4,0.4,1.0,1.0,0.2,0.2,1.0,0.4,0.2,0.7666666666666666,0.0
569,0.8,1.0,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.6000000000000001,0.8,0.6000000000000001,1.0,0.4,0.4,0.4,0.6000000000000001,0.8,1.0,0.4,1.0,1.0,0.6000000000000001,0.4,0.8,0.4,0.6000000000000001,1.0,0.6000000000000001,1.0,0.6666666666666666,0.0
570,0.8,0.6000000000000001,0.4,0.2,0.2,1.0,0.6000000000000001,0.4,0.4,0.2,0.2,0.8,1.0,0.2,0.2,1.0,0.2,0.2,1.0,0.2,0.4,0.2,1.0,1.0,0.2,0.6000000000000001,1.0,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.7666666666666666,0.5
571,0.2,0.4,0.2,0.8,0.6000000000000001,1.0,1.0,0.6000000000000001,0.8,0.6000000000000001,0.8,1.0,1.0,0.6000000000000001,0.8,1.0,0.4,0.6000000000000001,0.8,0.6000000000000001,0.4,0.4,0.6000000000000001,1.0,0.2,0.2,0.6000000000000001,0.2,0.4,1.0,1.0,0.8,0.6333333333333333,0.5
572,0.4,0.8,0.4,0.6000000000000001,0.2,1.0,0.2,0.2,1.0,0.8,0.4,0.6000000000000001,0.6000000000000001,0.0,0.4,0.4,0.2,0.2,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,1.0,0.8,0.2,1.0,1.0,0.8,1.0,1.0,1.0,0.7333333333333333,0.0
573,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,1.0,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,1.0,1.0,0.2,0.2,0.4,0.2,0.6000000000000001,0.8,0.2,0.2,0.2,1.0,1.0,0.2,0.4,1.0,0.6000000000000001,0.2,1.0,1.0,0.8,0.5666666666666667,0.5
574,0.6000000000000001,0.6000000000000001,0.4,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,0.2,0.6000000000000001,1.0,0.8,0.2,0.8,0.2,0.2,0.6000000000000001,0.6000000000000001,0.2,0.2,1.0,1.0,0.6000000000000001,0.6000000000000001,0.8,0.8,0.4,1.0,0.8,0.8,0.6666666666666666,0.0
575,0.4,1.0,0.4,0.4,0.6000000000000001,0.6000000000000001,0.4,0.2,0.8,0.8,1.0,0.6000000000000001,0.8,1.0,0.6000000000000001,0.6000000000000001,0.8,0.4,1.0,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.4,0.4,1.0,1.0,1.0,1.0,0.8,0.7,0.0
576,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.2,0.8,0.6000000000000001,0.4,0.6000000000000001,1.0,0.6000000000000001,0.2,0.8,0.4,0.2,0.2,1.0,1.0,0.2,0.4,0.6000000000000001,1.0,1.0,1.0,1.0,0.8,0.7,0.5
577,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,1.0,0.4,0.4,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.4,0.4,0.4,0.2,0.2,0.8,0.8,0.2,0.6000000000000001,0.6000000000000001,0.2,0.4,1.0,0.4,0.6000000000000001,1.0,1.0,1.0,0.6333333333333333,0.0
578,0.4,0.4,0.2,0.2,0.2,1.0,0.6000000000000001,0.4,1.0,1.0,1.0,0.4,1.0,0.8,0.2,0.2,0.2,0.2,1.0,0.6000000000000001,0.4,1.0,1.0,0.2,0.4,0.8,0.8,1.0,0.8,0.8,0.6000000000000001,1.0,0.6666666666666666,0.0
579,1.0,1.0,0.4,1.0,0.8,1.0,1.0,0.2,0.4,0.4,0.4,0.4,0.6000000000000001,0.2,0.4,1.0,0.2,0.2,0.4,0.2,0.4,0.2,1.0,1.0,0.2,0.8,0.4,0.8,0.4,1.0,0.2,0.4,0.6333333333333333,0.5
580,0.6000000000000001,1.0,0.6000000000000001,0.4,0.4,0.4,0.6000000000000001,1.0,0.4,0.2,0.2,0.2,0.4,0.2,0.6000000000000001,0.6000000000000001,0.2,0.2,0.4,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.4,0.6000000000000001,0.0,0.6000000000000001,1.0,0.0,0.7,0.5
581,0.2,0.8,0.4,0.6000000000000001,0.2,1.0,0.6000000000000001,0.6000000000000001,0.4,0.4,0.4,0.4,0.4,0.2,0.6000000000000001,0.4,0.4,0.2,0.6000000000000001,0.4,0.2,0.2,1.0,0.8,0.4,0.6000000000000001,1.0,0.6000000000000001,0.8,1.0,0.6000000000000001,1.0,0.7333333333333333,0.0
582,1.0,0.8,0.8,0.6000000000000001,0.4,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.8,1.0,1.0,0.4,0.4,0.2,0.2,0.4,1.0,0.4,0.2,0.4,1.0,0.4,0.2,0.2,0.4,0.6000000000000001,0.4,1.0,0.6000000000000001,0.2,0.7333333333333333,0.5
583,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.8,0.2,0.2,0.6000000000000001,0.4,0.6000000000000001,0.2,1.0,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.8,0.6000000000000001,0.4,0.2,0.2,1.0,0.6000000000000001,0.8,0.6000000000000001,0.8,0.7333333333333333,0.5
584,0.6000000000000001,0.4,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.2,0.4,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.2,1.0,0.9333333333333333,0.0
585,0.4,0.4,0.4,0.2,0.2,0.6000000000000001,0.6000000000000001,0.8,0.4,0.2,0.2,0.2,0.6000000000000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,0.2,0.4,1.0,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,1.0,0.2,0.6000000000000001,0.7,0.5
586,0.8,0.4,1.0,0.2,0.2,1.0,1.0,0.2,0.2,0.6000000000000001,1.0,1.0,1.0,0.2,0.6000000000000001,0.2,0.2,1.0,0.8,0.2,1.0,1.0,0.2,1.0,0.2,0.6000000000000001,1.0,1.0,0.4,1.0,0.6000000000000001,0.8,0.7,0.5
587,0.8,0.6000000000000001,0.2,0.2,0.4,0.6000000000000001,0.4,0.2,0.4,0.6000000000000001,0.2,0.4,0.8,0.4,0.6000000000000001,0.6000000000000001,0.2,0.2,1.0,0.2,0.4,0.2,0.4,1.0,0.4,0.4,0.6000000000000001,0.4,0.4,1.0,1.0,1.0,0.5666666666666667,0.0
588,0.6000000000000001,0.6000000000000001,0.4,0.2,0.2,1.0,0.4,0.6000000000000001,0.4,0.2,0.8,1.0,0.4,0.4,0.4,0.4,0.4,0.2,1.0,1.0,0.6000000000000001,0.2,0.4,1.0,0.8,0.6000000000000001,1.0,0.2,1.0,1.0,0.6000000000000001,0.6000000000000001,0.7,0.0
589,1.0,0.8,0.6000000000000001,0.2,0.2,0.8,0.6000000000000001,1.0,0.6000000000000001,0.2,0.8,0.6000000000000001,0.8,0.6000000000000001,0.8,0.6000000000000001,1.0,0.2,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,0.4,0.2,0.8,0.8,1.0,1.0,1.0,0.8,0.5666666666666667,0.0
590,0.8,0.8,0.6000000000000001,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.8,0.4,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,1.0,0.2,0.2,0.4,0.8,0.4,0.2,0.4,1.0,0.6000000000000001,1.0,0.6000000000000001,0.8,0.9333333333333333,0.5
591,0.6000000000000001,1.0,0.8,0.2,0.4,0.6000000000000001,0.2,1.0,0.4,0.4,0.6000000000000001,1.0,1.0,0.6000000000000001,0.8,0.8,0.6000000000000001,0.4,1.0,1.0,0.4,0.8,0.6000000000000001,1.0,0.2,0.4,0.8,0.8,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6666666666666666,0.0
592,0.6000000000000001,1.0,1.0,0.2,0.2,0.8,0.6000000000000001,1.0,0.6000000000000001,0.2,0.2,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,0.6000000000000001,0.2,0.8,1.0,0.2,0.2,0.2,0.2,0.2,0.8,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.6333333333333333,0.0
593,0.4,0.8,0.2,0.2,0.4,0.2,0.2,0.2,1.0,1.0,0.8,0.6000000000000001,0.6000000000000001,1.0,0.2,0.4,0.4,0.2,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,0.4,0.4,0.2,0.4,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,0.7,0.0
594,1.0,0.8,0.4,0.4,0.4,0.8,0.6000000000000001,0.2,0.4,0.4,1.0,0.6000000000000001,1.0,0.2,0.2,0.4,0.8,0.4,0.8,0.2,1.0,0.2,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.6000000000000001,0.8,1.0,0.8,0.2,0.7666666666666666,0.5
595,0.8,1.0,0.2,0.2,0.2,0.2,0.4,0.2,0.6000000000000001,0.2,0.8,0.6000000000000001,0.8,1.0,0.2,0.4,0.2,1.0,1.0,0.2,0.2,0.6000000000000001,0.4,0.8,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,1.0,1.0,0.5666666666666667,0.5
596,0.4,0.8,0.2,0.2,0.4,1.0,1.0,0.4,0.4,0.4,0.2,1.0,0.2,0.2,0.4,0.4,0.4,0.2,1.0,0.2,0.2,0.2,0.6000000000000001,0.4,0.4,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.6666666666666666,0.5
597,0.4,0.4,0.4,0.4,0.4,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,1.0,0.4,0.4,0.2,1.0,1.0,0.4,0.4,0.4,0.4,0.4,1.0,1.0,0.4,0.6333333333333333,0.5
598,0.6000000000000001,0.4,0.2,0.4,0.4,0.8,1.0,0.6000000000000001,0.6000000000000001,0.2,0.2,0.4,0.6000000000000001,0.2,0.2,0.6000000000000001,0.4,0.2,1.0,0.6000000000000001,0.4,0.2,1.0,0.6000000000000001,0.4,0.6000000000000001,0.4,1.0,0.6000000000000001,0.8,0.4,1.0,0.6333333333333333,0.5
599,0.8,0.6000000000000001,0.6000000000000001,0.8,0.4,0.8,0.8,1.0,0.4,0.4,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,0.8,0.4,0.6000000000000001,0.8,0.6000000000000001,0.4,0.4,1.0,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,1.0,0.8,0.4,0.6333333333333333,0.5
600,0.4,1.0,0.6000000000000001,0.2,0.2,1.0,0.2,0.4,0.8,0.4,1.0,0.6000000000000001,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.2,0.4,0.6000000000000001,0.2,0.2,1.0,0.6000000000000001,0.4,1.0,0.6000000000000001,0.4,0.8,1.0,0.4,1.0,0.6,0.0
601,0.6000000000000001,0.6000000000000001,0.2,0.4,0.2,0.8,0.2,0.2,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.2,0.2,0.8,1.0,1.0,1.0,1.0,0.2,0.4,0.4,0.4,0.2,0.6000000000000001,0.2,0.8,1.0,0.2,1.0,0.6333333333333333,0.0
602,0.8,0.8,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.2,0.8,0.4,0.4,0.2,0.6000000000000001,0.6000000000000001,0.2,0.4,0.6000000000000001,0.4,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,1.0,1.0,0.2,0.4,0.4,0.8,0.2,1.0,0.8,0.6000000000000001,0.7333333333333333,0.5
603,0.6000000000000001,0.4,0.4,0.4,0.2,1.0,0.4,1.0,0.4,0.2,0.2,0.8,0.8,0.2,0.4,0.4,0.6000000000000001,0.4,0.8,0.6000000000000001,0.2,0.2,0.6000000000000001,1.0,0.4,0.8,0.8,0.8,0.4,1.0,0.6000000000000001,0.6000000000000001,0.7,0.0
604,1.0,1.0,0.2,0.2,0.2,1.0,0.6000000000000001,0.6000000000000001,0.4,0.2,1.0,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,0.6000000000000001,0.6000000000000001,0.8,0.4,0.6000000000000001,1.0,1.0,0.2,0.6000000000000001,1.0,0.8,0.6000000000000001,1.0,0.6000000000000001,1.0,0.7,0.0
605,0.6000000000000001,0.4,0.4,0.4,1.0,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,0.2,1.0,0.2,0.2,0.2,1.0,0.6000000000000001,0.2,1.0,0.2,1.0,0.2,1.0,1.0,0.6000000000000001,0.4,0.6000000000000001,1.0,1.0,0.8,0.6000000000000001,1.0,0.7,0.5
606,0.4,0.4,0.2,0.4,0.4,0.8,0.8,0.2,0.4,0.2,0.4,0.6000000000000001,0.2,0.4,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.6000000000000001,0.2,0.0,0.4,0.4,0.8,0.4,0.8,0.2,0.8,0.7333333333333333,0.5
607,0.8,0.6000000000000001,1.0,0.2,0.4,0.4,0.4,0.4,1.0,1.0,1.0,0.4,0.6000000000000001,1.0,0.2,0.4,0.2,0.6000000000000001,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.2,1.0,1.0,0.6000000000000001,1.0,0.2,1.0,0.6333333333333333,0.0
608,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.4,0.4,0.8,0.4,0.8,0.8333333333333334,0.5
609,1.0,1.0,0.4,1.0,0.4,1.0,1.0,0.8,0.2,0.2,0.8,0.4,0.8,0.2,0.2,0.6000000000000001,0.6000000000000001,1.0,0.8,0.2,0.6000000000000001,0.2,0.6000000000000001,1.0,0.2,0.2,0.8,1.0,0.6000000000000001,0.8,0.8,0.6000000000000001,0.6,0.5
610,0.4,0.4,0.6000000000000001,0.4,0.4,1.0,1.0,0.4,1.0,1.0,0.4,0.2,1.0,1.0,0.2,0.4,0.2,0.2,0.2,0.2,0.8,0.2,0.4,0.6000000000000001,0.2,0.8,0.4,0.8,0.2,1.0,0.2,0.2,0.6666666666666666,0.5
611,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,1.0,1.0,0.2,0.4,0.2,0.8,0.4,0.6000000000000001,0.6000000000000001,0.2,0.2,0.6000000000000001,0.6000000000000001,0.2,0.2,0.8,0.2,0.2,0.8,1.0,0.8,0.6000000000000001,1.0,0.6000000000000001,1.0,0.6,0.0
612,0.8,0.6000000000000001,0.8,0.6000000000000001,0.8,1.0,1.0,0.6000000000000001,0.4,0.4,0.4,0.4,0.6000000000000001,0.4,0.4,0.6000000000000001,0.4,0.2,0.4,0.2,1.0,0.2,0.4,0.4,0.2,0.6000000000000001,0.6000000000000001,0.4,0.4,0.8,0.2,0.4,0.7666666666666666,0.5
613,0.8,1.0,0.4,0.2,0.2,0.8,0.6000000000000001,0.4,0.4,0.2,0.8,0.4,0.6000000000000001,0.2,0.4,0.6000000000000001,0.8,0.2,0.4,0.4,0.8,0.4,1.0,0.6000000000000001,0.2,0.4,0.8,0.4,0.6000000000000001,1.0,0.6000000000000001,1.0,0.6,0.0
614,0.6000000000000001,1.0,0.8,0.2,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,0.8,0.6000000000000001,0.8,0.2,0.2,0.6000000000000001,0.8,0.2,1.0,0.6000000000000001,0.2,0.2,0.4,1.0,1.0,0.4,1.0,1.0,0.8,1.0,0.6000000000000001,1.0,0.7333333333333333,0.0
615,0.4,0.8,0.4,0.4,0.6000000000000001,0.4,0.2,0.2,0.4,0.4,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.2,0.4,0.4,1.0,0.8,0.2,1.0,0.6000000000000001,1.0,0.4,0.4,0.2,0.4,0.8,0.6000000000000001,0.8,0.4,0.4,0.6666666666666666,0.5
616,0.8,0.8,0.4,0.6000000000000001,0.8,1.0,1.0,0.2,1.0,1.0,0.2,0.8,0.4,1.0,0.4,1.0,0.2,0.2,0.2,0.2,0.4,0.2,1.0,0.8,0.2,0.2,0.4,1.0,0.2,1.0,0.6000000000000001,0.8,0.6333333333333333,0.5
617,0.6000000000000001,1.0,1.0,0.2,0.2,0.6000000000000001,0.2,1.0,0.2,0.2,1.0,0.0,1.0,0.2,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.2,0.2,0.2,1.0,0.2,0.2,0.8,0.8,1.0,1.0,1.0,0.2,0.6333333333333333,0.0
